-565.04,2.88
-564.46,2.88
-563.89,2.88
-563.31,2.88
-562.73,2.88
-562.15,2.8
-561.58,2.88
-561,2.88
-560.42,2.88
-559.84,2.88
-559.27,2.88
-558.69,2.8
-558.11,2.88
-557.53,2.88
-556.96,2.88
-556.38,2.8
-555.8,2.88
-555.22,2.8
-554.65,2.88
-554.07,2.88
-553.49,2.88
-552.91,2.88
-552.34,2.88
-551.76,2.8
-551.18,2.8
-550.6,2.88
-550.03,2.88
-549.45,2.88
-548.87,2.88
-548.29,2.88
-547.72,2.88
-547.14,2.88
-546.56,2.88
-545.98,2.88
-545.41,2.88
-544.83,2.88
-544.25,2.88
-543.67,2.88
-543.1,2.88
-542.52,2.8
-541.94,2.88
-541.36,2.8
-540.79,2.88
-540.21,2.88
-539.63,2.88
-539.05,2.88
-538.48,2.8
-537.9,2.88
-537.32,2.96
-536.74,2.88
-536.17,2.88
-535.59,2.88
-535.01,2.8
-534.43,2.88
-533.86,2.88
-533.28,2.8
-532.7,2.88
-532.12,2.88
-531.55,2.88
-530.97,2.8
-530.39,2.88
-529.81,2.88
-529.24,2.88
-528.66,2.88
-528.08,2.88
-527.5,2.88
-526.93,2.88
-526.35,2.88
-525.77,2.88
-525.19,2.88
-524.62,2.88
-524.04,2.88
-523.46,2.88
-522.88,2.8
-522.31,2.88
-521.73,2.88
-521.15,2.88
-520.57,2.88
-520,2.88
-519.42,2.88
-518.84,2.88
-518.26,2.8
-517.69,2.88
-517.11,2.88
-516.53,2.8
-515.95,2.88
-515.38,2.96
-514.8,2.88
-514.22,2.88
-513.64,2.88
-513.07,2.88
-512.49,2.96
-511.91,2.88
-511.33,2.88
-510.76,2.88
-510.18,2.88
-509.6,2.88
-509.02,2.88
-508.45,2.88
-507.87,2.88
-507.29,2.88
-506.71,2.88
-506.14,2.88
-505.56,2.88
-504.98,2.88
-504.4,2.88
-503.83,2.88
-503.25,2.88
-502.67,2.88
-502.09,2.88
-501.52,2.8
-500.94,2.88
-500.36,2.88
-499.78,2.88
-499.21,2.88
-498.63,2.88
-498.05,2.96
-497.47,2.88
-496.9,2.88
-496.32,2.96
-495.74,2.88
-495.16,2.88
-494.59,2.88
-494.01,2.88
-493.43,2.88
-492.85,2.88
-492.28,2.88
-491.7,2.8
-491.12,2.88
-490.54,2.88
-489.97,2.88
-489.39,2.88
-488.81,2.88
-488.23,2.88
-487.66,2.96
-487.08,2.88
-486.5,2.88
-485.92,2.88
-485.35,2.88
-484.77,2.88
-484.19,2.88
-483.61,2.88
-483.04,2.88
-482.46,2.88
-481.88,2.88
-481.3,2.88
-480.73,2.88
-480.15,2.88
-479.57,2.88
-478.99,2.88
-478.42,2.88
-477.84,2.88
-477.26,2.88
-476.68,2.88
-476.11,2.88
-475.53,2.96
-474.95,2.96
-474.37,2.88
-473.8,2.88
-473.22,2.88
-472.64,2.88
-472.06,2.88
-471.49,2.88
-470.91,2.88
-470.33,2.88
-469.75,2.88
-469.18,2.88
-468.6,2.88
-468.02,2.88
-467.44,2.88
-466.87,2.96
-466.29,2.88
-465.71,2.88
-465.13,2.88
-464.56,2.88
-463.98,2.88
-463.4,2.88
-462.82,2.96
-462.25,2.88
-461.67,2.96
-461.09,2.88
-460.51,2.88
-459.94,2.88
-459.36,2.96
-458.78,2.88
-458.2,2.88
-457.63,2.96
-457.05,2.96
-456.47,2.88
-455.89,2.88
-455.32,2.88
-454.74,2.96
-454.16,2.88
-453.58,2.88
-453.01,2.88
-452.43,2.88
-451.85,2.88
-451.27,2.88
-450.7,2.88
-450.12,2.88
-449.54,2.88
-448.96,2.88
-448.39,2.88
-447.81,2.88
-447.23,2.88
-446.65,2.88
-446.08,2.88
-445.5,2.88
-444.92,2.88
-444.34,2.96
-443.77,2.88
