-565.57,2.8
-564.99,2.8
-564.41,2.8
-563.83,2.8
-563.26,2.8
-562.68,2.8
-562.1,2.8
-561.52,2.8
-560.95,2.8
-560.37,2.8
-559.79,2.8
-559.21,2.8
-558.64,2.8
-558.06,2.8
-557.48,2.88
-556.9,2.8
-556.33,2.8
-555.75,2.8
-555.17,2.8
-554.59,2.8
-554.02,2.8
-553.44,2.8
-552.86,2.72
-552.28,2.8
-551.71,2.8
-551.13,2.72
-550.55,2.8
-549.97,2.8
-549.4,2.8
-548.82,2.8
-548.24,2.8
-547.66,2.8
-547.09,2.8
-546.51,2.8
-545.93,2.8
-545.35,2.8
-544.78,2.72
-544.2,2.8
-543.62,2.8
-543.04,2.8
-542.47,2.8
-541.89,2.8
-541.31,2.8
-540.73,2.8
-540.16,2.8
-539.58,2.88
-539,2.8
-538.42,2.8
-537.85,2.8
-537.27,2.8
-536.69,2.8
-536.11,2.8
-535.54,2.8
-534.96,2.8
-534.38,2.8
-533.8,2.8
-533.23,2.8
-532.65,2.8
-532.07,2.8
-531.49,2.8
-530.92,2.8
-530.34,2.8
-529.76,2.8
-529.18,2.8
-528.61,2.8
-528.03,2.8
-527.45,2.8
-526.87,2.8
-526.3,2.8
-525.72,2.8
-525.14,2.8
-524.56,2.8
-523.99,2.8
-523.41,2.8
-522.83,2.8
-522.25,2.8
-521.68,2.8
-521.1,2.8
-520.52,2.8
-519.94,2.8
-519.37,2.8
-518.79,2.8
-518.21,2.8
-517.63,2.8
-517.06,2.8
-516.48,2.8
-515.9,2.8
-515.32,2.8
-514.75,2.8
-514.17,2.8
-513.59,2.8
-513.01,2.8
-512.44,2.8
-511.86,2.8
-511.28,2.8
-510.7,2.8
-510.13,2.8
-509.55,2.8
-508.97,2.8
-508.39,2.8
-507.82,2.8
-507.24,2.8
-506.66,2.72
-506.08,2.8
-505.51,2.8
-504.93,2.8
-504.35,2.8
-503.77,2.8
-503.2,2.8
-502.62,2.8
-502.04,2.8
-501.46,2.8
-500.89,2.8
-500.31,2.8
-499.73,2.8
-499.15,2.8
-498.58,2.8
-498,2.8
-497.42,2.8
-496.84,2.8
-496.27,2.8
-495.69,2.8
-495.11,2.8
-494.53,2.8
-493.96,2.8
-493.38,2.8
-492.8,2.8
-492.22,2.8
-491.65,2.8
-491.07,2.8
-490.49,2.8
-489.91,2.8
-489.34,2.8
-488.76,2.8
-488.18,2.8
-487.6,2.8
-487.03,2.8
-486.45,2.8
-485.87,2.8
-485.29,2.8
-484.72,2.8
-484.14,2.72
-483.56,2.72
-482.98,2.8
-482.41,2.88
-481.83,2.8
-481.25,2.8
-480.67,2.8
-480.1,2.8
-479.52,2.8
-478.94,2.8
-478.36,2.8
-477.79,2.8
-477.21,2.8
-476.63,2.8
-476.05,2.8
-475.48,2.88
-474.9,2.8
-474.32,2.8
-473.74,2.8
-473.17,2.72
-472.59,2.8
-472.01,2.8
-471.43,2.8
-470.86,2.8
-470.28,2.72
-469.7,2.8
-469.12,2.8
-468.55,2.8
-467.97,2.8
-467.39,2.8
-466.81,2.8
-466.24,2.8
-465.66,2.8
-465.08,2.8
-464.5,2.8
-463.93,2.8
-463.35,2.72
-462.77,2.8
-462.19,2.8
-461.62,2.8
-461.04,2.8
-460.46,2.8
-459.88,2.8
-459.31,2.8
-458.73,2.8
-458.15,2.8
-457.57,2.8
-457,2.8
-456.42,2.8
-455.84,2.72
-455.26,2.8
-454.69,2.8
-454.11,2.8
-453.53,2.8
-452.95,2.8
-452.38,2.8
-451.8,2.8
-451.22,2.8
-450.64,2.72
-450.07,2.8
-449.49,2.8
-448.91,2.8
-448.33,2.8
-447.76,2.8
-447.18,2.8
-446.6,2.8
-446.02,2.8
-445.45,2.8
-444.87,2.8
-444.29,2.8
-443.71,2.88
-443.14,2.8
-442.56,2.8
-441.98,2.8
-441.4,2.8
-440.83,2.8
-440.25,2.8
-439.67,2.8
-439.09,2.88
-438.52,2.8
-437.94,2.8
-437.36,2.8
-436.78,2.72
-436.21,2.8
-435.63,2.8
-435.05,2.8
-434.47,2.8
-433.9,2.8
-433.32,2.8
-432.74,2.8
-432.16,2.8
-431.59,2.8
-431.01,2.8
-430.43,2.8
-429.85,2.8
-429.28,2.8
-428.7,2.72
-428.12,2.8
-427.54,2.8
-426.97,2.8
-426.39,2.8
-425.81,2.88
-425.23,2.8
-424.66,2.72
-424.08,2.8
-423.5,2.72
-422.92,2.8
-422.35,2.88
-421.77,2.8
-421.19,2.8
-420.61,2.8
-420.04,2.8
-419.46,2.8
-418.88,2.8
-418.3,2.8
-417.73,2.8
-417.15,2.8
-416.57,2.8
-415.99,2.8
-415.42,2.8
-414.84,2.8
-414.26,2.8
-413.68,2.8
-413.11,2.8
-412.53,2.8
-411.95,2.8
-411.37,2.8
-410.8,2.8
-410.22,2.8
-409.64,2.8
-409.06,2.8
-408.49,2.8
-407.91,2.8
-407.33,2.8
-406.75,2.8
-406.18,2.8
-405.6,2.8
-405.02,2.72
-404.44,2.8
-403.87,2.8
-403.29,2.8
-402.71,2.8
-402.13,2.8
-401.56,2.8
-400.98,2.8
-400.4,2.8
-399.82,2.72
-399.25,2.8
-398.67,2.8
-398.09,2.8
-397.51,2.8
-396.94,2.72
-396.36,2.8
-395.78,2.8
-395.2,2.8
-394.63,2.88
-394.05,2.8
-393.47,2.8
-392.89,2.8
-392.32,2.8
-391.74,2.8
-391.16,2.8
-390.58,2.8
-390.01,2.8
-389.43,2.8
-388.85,2.8
-388.27,2.8
-387.7,2.8
-387.12,2.8
-386.54,2.8
-385.96,2.8
-385.39,2.72
-384.81,2.8
-384.23,2.8
-383.65,2.8
-383.08,2.8
-382.5,2.72
-381.92,2.8
-381.34,2.8
-380.77,2.8
-380.19,2.8
-379.61,2.8
-379.03,2.8
-378.46,2.8
-377.88,2.88
-377.3,2.8
-376.72,2.8
-376.15,2.8
-375.57,2.8
-374.99,2.8
-374.41,2.8
-373.84,2.8
-373.26,2.8
-372.68,2.8
-372.1,2.8
-371.53,2.72
-370.95,2.8
-370.37,2.8
-369.79,2.8
-369.22,2.8
-368.64,2.8
-368.06,2.8
-367.48,2.8
-366.91,2.8
-366.33,2.8
-365.75,2.8
-365.17,2.8
-364.6,2.88
-364.02,2.8
-363.44,2.8
-362.86,2.8
-362.29,2.72
-361.71,2.8
-361.13,2.8
-360.55,2.8
-359.98,2.8
-359.4,2.8
-358.82,2.8
-358.24,2.8
-357.67,2.8
-357.09,2.8
-356.51,2.8
-355.93,2.8
-355.36,2.8
-354.78,2.8
-354.2,2.8
-353.62,2.8
-353.05,2.8
-352.47,2.8
-351.89,2.8
-351.31,2.8
-350.74,2.8
-350.16,2.8
-349.58,2.8
-349,2.8
-348.43,2.8
-347.85,2.8
-347.27,2.8
-346.69,2.8
-346.12,2.8
-345.54,2.8
-344.96,2.8
-344.38,2.8
-343.81,2.8
-343.23,2.8
-342.65,2.8
-342.07,2.8
-341.5,2.8
-340.92,2.8
-340.34,2.8
-339.76,2.8
-339.19,2.8
-338.61,2.72
-338.03,2.8
-337.45,2.8
-336.88,2.8
-336.3,2.8
-335.72,2.8
-335.14,2.8
-334.57,2.8
-333.99,2.8
-333.41,2.8
-332.83,2.8
-332.26,2.8
-331.68,2.88
-331.1,2.8
-330.52,2.88
-329.95,2.8
-329.37,2.8
-328.79,2.8
-328.21,2.8
-327.64,2.8
-327.06,2.8
-326.48,2.8
-325.9,2.8
-325.33,2.8
-324.75,2.8
-324.17,2.8
-323.59,2.8
-323.02,2.8
-322.44,2.8
-321.86,2.8
-321.28,2.8
-320.71,2.8
-320.13,2.8
-319.55,2.72
-318.97,2.88
-318.4,2.8
-317.82,2.8
-317.24,2.8
-316.66,2.88
-316.09,2.8
-315.51,2.88
-314.93,2.8
-314.35,2.8
-313.78,2.88
-313.2,2.8
-312.62,2.8
-312.04,2.88
-311.47,2.8
-310.89,2.8
-310.31,2.88
-309.73,2.8
-309.16,2.8
-308.58,2.8
